"ID","area_code","area_name","data_time","rain","temperature","humidity","solar_radiation","wind_uv_ten","wind_uv_hundred","wind_speed_ten","wind_speed_hundred"
253536,'330803','衢江区','2023-11-10 06:00:00.000000',NULL,15.6880,NULL,0.0000,NULL,58.8610,2.5800,3.7200
253537,'330822','常山县','2023-11-10 06:00:00.000000',0.2370,17.4620,98.3900,NULL,62.3990,62.3990,1.5000,2.1700
253538,'330824','开化县','2023-11-10 06:00:00.000000',0.0000,17.0250,NULL,0.0000,18.0930,18.0930,1.0100,1.4700
253539,'330825','龙游县','2023-11-10 06:00:00.000000',NULL,15.6970,98.6590,0.0000,41.8280,41.8280,1.8600,2.6900
253540,'330881','江山市','2023-11-10 06:00:00.000000',0.3700,16.2660,97.4170,0.0000,44.9970,NULL,2.7400,NULL
253541,'330800','衢州市','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253542,'330802','柯城区','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253543,'330803','衢江区','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253544,'330822','常山县','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253545,'330824','开化县','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253546,'330825','龙游县','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253547,'330881','江山市','2023-11-10 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253548,'330800','衢州市','2023-11-10 08:00:00.000000',NULL,16.1750,NULL,134.4590,NULL,NULL,2.4100,3.4800
253549,'330802','柯城区','2023-11-10 08:00:00.000000',0.0000,NULL,96.3930,193.3390,66.1160,NULL,2.4400,3.5200
253550,'330803','衢江区','2023-11-10 08:00:00.000000',0.0000,NULL,96.4330,NULL,NULL,64.3610,1.9900,2.8800
253551,'330822','常山县','2023-11-10 08:00:00.000000',0.1140,16.7250,93.4430,104.0100,51.7350,51.7350,1.8400,2.6500
253552,'330824','开化县','2023-11-10 08:00:00.000000',0.0000,NULL,92.8440,NULL,350.1090,NULL,NULL,NULL
253553,'330825','龙游县','2023-11-10 08:00:00.000000',0.2870,15.9300,98.5580,14.7010,70.0880,NULL,1.3700,1.9800
253554,'330881','江山市','2023-11-10 08:00:00.000000',NULL,16.2610,92.7230,72.7610,48.0900,48.0900,NULL,NULL
253555,'330800','衢州市','2023-11-10 09:00:00.000000',0.0000,NULL,NULL,95.0570,60.0230,60.0230,2.4900,NULL
253556,'330802','柯城区','2023-11-10 09:00:00.000000',0.0000,16.4930,NULL,106.0680,59.1300,59.1300,2.5200,3.6500
253557,'330803','衢江区','2023-11-10 09:00:00.000000',0.0000,NULL,95.9750,NULL,57.6120,57.6120,2.1100,3.0600
253558,'330822','常山县','2023-11-10 09:00:00.000000',0.0000,17.5060,89.6380,72.6930,54.1090,NULL,1.9700,2.8400
253559,'330824','开化县','2023-11-10 09:00:00.000000',0.1540,NULL,NULL,NULL,33.8890,33.8890,NULL,0.4800
253560,'330825','龙游县','2023-11-10 09:00:00.000000',0.1820,16.0570,98.7690,39.9000,44.6250,NULL,NULL,NULL
253561,'330881','江山市','2023-11-10 09:00:00.000000',0.0000,16.8250,89.5350,150.9630,47.4120,NULL,3.5700,5.1600
253562,'330800','衢州市','2023-11-10 10:00:00.000000',0.0000,NULL,95.6940,NULL,52.2030,52.2030,2.4400,3.5200
253563,'330802','柯城区','2023-11-10 10:00:00.000000',NULL,16.5090,95.3750,65.3140,53.1100,53.1100,2.5100,3.6300
253564,'330803','衢江区','2023-11-10 10:00:00.000000',0.0000,16.2830,NULL,32.9800,44.3060,NULL,NULL,2.8100
253565,'330822','常山县','2023-11-10 10:00:00.000000',0.0000,17.8530,NULL,107.0790,NULL,52.3930,1.8400,2.6600
253566,'330824','开化县','2023-11-10 10:00:00.000000',0.0000,16.6730,92.9810,NULL,349.9100,349.9100,0.4400,NULL
253567,'330825','龙游县','2023-11-10 10:00:00.000000',NULL,16.3970,NULL,31.6400,42.8640,42.8640,1.6400,2.3700
253568,'330881','江山市','2023-11-10 10:00:00.000000',NULL,NULL,88.7000,100.3270,NULL,40.5470,2.9400,NULL
253569,'330800','衢州市','2023-11-10 11:00:00.000000',NULL,16.6600,93.8580,83.8040,NULL,57.2860,2.6800,3.8700
253570,'330802','柯城区','2023-11-10 11:00:00.000000',0.0000,16.7980,NULL,97.3570,NULL,NULL,2.7300,3.9500
253571,'330803','衢江区','2023-11-10 11:00:00.000000',0.1090,16.1560,NULL,39.3320,44.2630,44.2630,NULL,NULL
253572,'330822','常山县','2023-11-10 11:00:00.000000',0.0000,18.2620,85.5210,NULL,61.7930,61.7930,1.9600,2.8300
253573,'330824','开化县','2023-11-10 11:00:00.000000',NULL,16.9710,89.6580,37.4150,18.6970,18.6970,0.5800,NULL
253574,'330825','龙游县','2023-11-10 11:00:00.000000',0.3030,16.3640,98.4520,36.3700,NULL,NULL,NULL,2.9800
253575,'330881','江山市','2023-11-10 11:00:00.000000',0.0000,16.9030,90.4910,49.8510,48.2170,48.2170,3.3200,4.8000
253576,'330800','衢州市','2023-11-10 12:00:00.000000',0.0000,16.6080,91.9280,36.7840,57.1830,57.1830,3.2500,4.7000
253577,'330802','柯城区','2023-11-10 12:00:00.000000',0.0000,NULL,NULL,36.8500,60.6890,60.6890,3.2500,4.7000
253578,'330803','衢江区','2023-11-10 12:00:00.000000',NULL,15.8260,93.7270,51.3770,NULL,45.0610,3.1100,NULL
253579,'330822','常山县','2023-11-10 12:00:00.000000',NULL,18.2010,NULL,133.9100,NULL,NULL,1.8200,2.6300
253580,'330824','开化县','2023-11-10 12:00:00.000000',NULL,NULL,88.6130,NULL,NULL,2.2010,0.6900,1.0000
253581,'330825','龙游县','2023-11-10 12:00:00.000000',NULL,NULL,96.7920,38.6800,NULL,NULL,2.8000,4.0500
253582,'330881','江山市','2023-11-10 12:00:00.000000',0.0000,16.7800,88.3430,53.5420,NULL,42.4210,NULL,5.4000
253583,'330800','衢州市','2023-11-10 13:00:00.000000',NULL,16.1650,NULL,NULL,55.8800,55.8800,3.3600,NULL
253584,'330802','柯城区','2023-11-10 13:00:00.000000',NULL,NULL,89.6860,NULL,58.4970,NULL,3.4200,4.9500
253585,'330803','衢江区','2023-11-10 13:00:00.000000',0.0000,15.4760,91.6500,38.6740,46.0110,46.0110,3.0300,4.3800
253586,'330822','常山县','2023-11-10 13:00:00.000000',NULL,17.6080,83.7520,34.4000,62.2550,62.2550,2.2100,3.2000
253587,'330824','开化县','2023-11-10 13:00:00.000000',0.0000,16.7920,85.6290,NULL,NULL,23.9600,NULL,1.6900
253588,'330825','龙游县','2023-11-10 13:00:00.000000',0.1180,15.4320,NULL,44.7960,NULL,NULL,NULL,4.1700
253589,'330881','江山市','2023-11-10 13:00:00.000000',NULL,16.2040,NULL,46.6620,NULL,46.7470,4.0900,5.9100
253590,'330800','衢州市','2023-11-10 14:00:00.000000',0.0000,15.8960,87.4600,94.2670,58.0600,58.0600,3.5200,NULL
253591,'330802','柯城区','2023-11-10 14:00:00.000000',NULL,16.0200,86.5160,133.7700,59.1580,59.1580,3.6100,5.2100
253592,'330803','衢江区','2023-11-10 14:00:00.000000',0.0000,15.1840,90.5290,47.5730,54.1840,54.1840,3.1800,NULL
253593,'330822','常山县','2023-11-10 14:00:00.000000',0.0000,16.9230,82.2500,32.1350,NULL,65.6650,2.3300,3.3700
253594,'330824','开化县','2023-11-10 14:00:00.000000',NULL,16.4840,83.9020,NULL,31.6960,NULL,1.2200,1.7600
253595,'330825','龙游县','2023-11-10 14:00:00.000000',0.1200,14.8260,94.4170,32.3640,48.0340,48.0340,3.1300,4.5200
253596,'330881','江山市','2023-11-10 14:00:00.000000',0.0000,15.7040,86.7150,NULL,52.2760,52.2760,4.1700,6.0300
253597,'330800','衢州市','2023-11-10 15:00:00.000000',0.0000,15.2080,NULL,39.0870,56.9330,56.9330,3.2800,4.7500
253598,'330802','柯城区','2023-11-10 15:00:00.000000',0.0000,15.3520,87.5250,29.5690,58.3750,58.3750,3.3900,4.9000
253599,'330803','衢江区','2023-11-10 15:00:00.000000',0.0000,14.5010,91.1340,40.2060,55.5500,55.5500,2.8800,4.1700
253600,'330822','常山县','2023-11-10 15:00:00.000000',0.0000,16.4350,81.3350,NULL,73.5230,NULL,NULL,3.3600
253601,'330824','开化县','2023-11-10 15:00:00.000000',0.0000,15.9560,NULL,86.3580,28.8510,28.8510,1.4100,2.0300
253602,'330825','龙游县','2023-11-10 15:00:00.000000',NULL,NULL,92.3520,223.3110,51.2440,51.2440,2.8200,NULL
253603,'330881','江山市','2023-11-10 15:00:00.000000',0.0000,15.1440,88.2020,85.9210,NULL,NULL,3.9100,5.6600
253604,'330800','衢州市','2023-11-10 16:00:00.000000',NULL,NULL,88.2710,33.2900,NULL,49.8970,3.3300,4.8100
253605,'330802','柯城区','2023-11-10 16:00:00.000000',0.0000,14.6130,87.3850,54.8240,51.3060,51.3060,3.4200,4.9500
253606,'330803','衢江区','2023-11-10 16:00:00.000000',0.0000,14.0800,90.2130,24.5350,NULL,51.2590,2.9000,NULL
253607,'330822','常山县','2023-11-10 16:00:00.000000',0.0000,15.8130,82.1970,NULL,59.5500,59.5500,NULL,3.4900
253608,'330824','开化县','2023-11-10 16:00:00.000000',0.0000,15.1770,NULL,53.1750,31.2850,NULL,1.4900,2.1500
253609,'330825','龙游县','2023-11-10 16:00:00.000000',0.0000,14.1990,92.1590,78.2130,53.8410,53.8410,2.9000,NULL
253610,'330881','江山市','2023-11-10 16:00:00.000000',0.0000,14.6080,88.4710,52.9720,46.0760,46.0760,4.2900,6.2000
253611,'330800','衢州市','2023-11-10 17:00:00.000000',0.0000,14.1380,NULL,25.6000,NULL,53.3090,3.2300,4.6700
253612,'330802','柯城区','2023-11-10 17:00:00.000000',NULL,NULL,86.6270,NULL,55.7360,55.7360,3.3600,4.8500
253613,'330803','衢江区','2023-11-10 17:00:00.000000',NULL,13.6000,NULL,NULL,49.2180,NULL,3.0500,4.4100
253614,'330822','常山县','2023-11-10 17:00:00.000000',NULL,15.1470,82.6160,1.4000,NULL,64.9120,2.5300,NULL
253615,'330824','开化县','2023-11-10 17:00:00.000000',0.0000,14.7760,83.7610,12.9600,26.0400,NULL,1.2500,NULL
253616,'330825','龙游县','2023-11-10 17:00:00.000000',0.0000,13.5990,94.2090,18.6290,48.3890,48.3890,2.9900,NULL
253617,'330881','江山市','2023-11-10 17:00:00.000000',NULL,14.1470,87.5900,4.8720,47.9300,NULL,NULL,6.1000
253618,'330800','衢州市','2023-11-10 18:00:00.000000',NULL,13.6800,NULL,0.0000,52.6170,52.6170,3.5100,5.0800
253619,'330802','柯城区','2023-11-10 18:00:00.000000',0.0000,13.7700,86.2090,0.0000,54.6700,54.6700,3.7700,NULL
253620,'330803','衢江区','2023-11-10 18:00:00.000000',0.1160,13.1480,91.4010,NULL,49.4430,NULL,2.7700,4.0100
253621,'330822','常山县','2023-11-10 18:00:00.000000',0.0000,14.7470,81.4820,NULL,NULL,52.5010,2.6000,3.7600
253622,'330824','开化县','2023-11-10 18:00:00.000000',0.0000,14.3530,84.4230,0.0000,34.3570,34.3570,1.2100,1.7500
253623,'330825','龙游县','2023-11-10 18:00:00.000000',0.0000,NULL,94.1290,0.0000,57.2730,NULL,NULL,3.9800
253624,'330881','江山市','2023-11-10 18:00:00.000000',0.0000,13.6010,87.2360,NULL,44.4670,44.4670,4.4600,6.4400
253625,'330800','衢州市','2023-11-10 19:00:00.000000',0.0000,13.6100,87.2750,0.0000,51.5580,51.5580,3.3300,NULL
253626,'330802','柯城区','2023-11-10 19:00:00.000000',NULL,13.6610,NULL,0.0000,NULL,52.3960,3.5500,5.1300
253627,'330803','衢江区','2023-11-10 19:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,2.7800,NULL
253628,'330822','常山县','2023-11-10 19:00:00.000000',0.0000,14.3120,80.7810,0.0000,64.0880,64.0880,2.7000,3.9100
253629,'330824','开化县','2023-11-10 19:00:00.000000',0.0000,14.1460,83.9380,NULL,24.4030,24.4030,NULL,1.5900
253630,'330825','龙游县','2023-11-10 19:00:00.000000',0.0000,13.2550,92.8500,0.0000,59.3190,NULL,NULL,4.0700
253631,'330881','江山市','2023-11-10 19:00:00.000000',0.0000,13.3650,NULL,NULL,48.8950,48.8950,4.3800,NULL
253632,'330800','衢州市','2023-11-10 20:00:00.000000',0.0000,NULL,86.8800,NULL,50.0310,NULL,NULL,4.7600
253633,'330802','柯城区','2023-11-10 20:00:00.000000',0.0000,NULL,85.6130,0.0000,NULL,50.9240,3.4100,4.9300
253634,'330803','衢江区','2023-11-10 20:00:00.000000',NULL,13.0690,90.8860,NULL,NULL,49.2060,2.8500,4.1200
253635,'330822','常山县','2023-11-10 20:00:00.000000',0.0000,14.0970,81.3750,0.0000,58.6150,58.6150,NULL,4.0800
253636,'330824','开化县','2023-11-10 20:00:00.000000',NULL,13.9910,84.8300,NULL,53.2770,53.2770,0.7600,NULL
253637,'330825','龙游县','2023-11-10 20:00:00.000000',NULL,NULL,91.2580,0.0000,58.7710,58.7710,2.7900,NULL
253638,'330881','江山市','2023-11-10 20:00:00.000000',0.0000,13.2580,86.2750,0.0000,41.7060,NULL,4.1800,6.0500
253639,'330800','衢州市','2023-11-10 21:00:00.000000',0.0000,NULL,86.8190,0.0000,55.0610,55.0610,3.3000,4.7700
253640,'330802','柯城区','2023-11-10 21:00:00.000000',0.0000,13.3800,NULL,0.0000,55.4470,55.4470,3.4200,4.9400
253641,'330803','衢江区','2023-11-10 21:00:00.000000',0.0000,12.9880,NULL,0.0000,57.1080,57.1080,2.8200,4.0700
253642,'330822','常山县','2023-11-10 21:00:00.000000',NULL,13.9280,81.5640,0.0000,66.2720,NULL,2.2300,3.2200
253643,'330824','开化县','2023-11-10 21:00:00.000000',NULL,13.8000,NULL,0.0000,23.9730,23.9730,NULL,0.6700
253644,'330825','龙游县','2023-11-10 21:00:00.000000',0.0000,13.1600,91.1540,0.0000,66.3550,66.3550,2.3000,3.3200
253645,'330881','江山市','2023-11-10 21:00:00.000000',0.0000,13.0750,87.1860,0.0000,NULL,46.4260,3.7500,5.4100
253646,'330800','衢州市','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253647,'330802','柯城区','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253648,'330803','衢江区','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253649,'330822','常山县','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253650,'330824','开化县','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253651,'330825','龙游县','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253652,'330881','江山市','2023-11-10 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253653,'330800','衢州市','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253654,'330802','柯城区','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253655,'330803','衢江区','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253656,'330822','常山县','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253657,'330824','开化县','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253658,'330825','龙游县','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253659,'330881','江山市','2023-11-10 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253660,'330800','衢州市','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253661,'330802','柯城区','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253662,'330803','衢江区','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253663,'330822','常山县','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253664,'330824','开化县','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253665,'330825','龙游县','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253666,'330881','江山市','2023-11-11 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253667,'330800','衢州市','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253668,'330802','柯城区','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253669,'330803','衢江区','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253670,'330822','常山县','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253671,'330824','开化县','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253672,'330825','龙游县','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253673,'330881','江山市','2023-11-11 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253674,'330800','衢州市','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253675,'330802','柯城区','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253676,'330803','衢江区','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253677,'330822','常山县','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253678,'330824','开化县','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253679,'330825','龙游县','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253680,'330881','江山市','2023-11-11 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253681,'330800','衢州市','2023-11-11 03:00:00.000000',1.2990,11.8520,96.7210,0.0000,45.3790,45.3790,2.8800,4.1600
253682,'330802','柯城区','2023-11-11 03:00:00.000000',NULL,11.7710,96.8320,0.0000,NULL,46.0170,2.8200,NULL
253683,'330803','衢江区','2023-11-11 03:00:00.000000',0.9980,11.9000,NULL,0.0000,NULL,47.5920,2.9600,4.2700
253684,'330822','常山县','2023-11-11 03:00:00.000000',1.9460,11.8880,95.1760,0.0000,NULL,NULL,2.0400,NULL
253685,'330824','开化县','2023-11-11 03:00:00.000000',1.9460,11.9330,96.5730,0.0000,327.2340,327.2340,0.5100,0.7400
253686,'330825','龙游县','2023-11-11 03:00:00.000000',0.5160,11.9990,98.0790,0.0000,60.0070,NULL,NULL,2.9900
253687,'330881','江山市','2023-11-11 03:00:00.000000',0.0000,11.6880,95.2420,0.0000,NULL,46.5570,2.8000,4.0500
253688,'330800','衢州市','2023-11-11 04:00:00.000000',NULL,11.8330,96.9250,0.0000,45.8440,45.8440,NULL,3.9800
253689,'330802','柯城区','2023-11-11 04:00:00.000000',0.7820,11.7630,97.0300,0.0000,NULL,48.1670,2.7000,3.9000
253690,'330803','衢江区','2023-11-11 04:00:00.000000',1.0120,11.8280,96.2940,NULL,40.2290,40.2290,2.8500,4.1200
253691,'330822','常山县','2023-11-11 04:00:00.000000',2.3070,11.7880,NULL,0.0000,55.5560,55.5560,1.9700,2.8500
253692,'330824','开化县','2023-11-11 04:00:00.000000',2.7130,11.8060,96.4250,NULL,320.5040,320.5040,NULL,0.8100
253693,'330825','龙游县','2023-11-11 04:00:00.000000',1.2520,NULL,98.0180,0.0000,49.8930,49.8930,NULL,NULL
253694,'330881','江山市','2023-11-11 04:00:00.000000',1.2560,NULL,95.8000,NULL,42.9300,42.9300,2.7000,NULL
253695,'330800','衢州市','2023-11-11 05:00:00.000000',1.5160,NULL,97.0430,NULL,45.2320,45.2320,2.4900,3.6000
253696,'330802','柯城区','2023-11-11 05:00:00.000000',1.4610,11.7010,97.1050,NULL,NULL,NULL,2.2900,3.3100
253697,'330803','衢江区','2023-11-11 05:00:00.000000',NULL,11.6890,96.4310,0.0000,41.4370,41.4370,3.0500,4.4200
253698,'330822','常山县','2023-11-11 05:00:00.000000',0.4580,11.9000,95.5840,0.0000,71.2170,71.2170,1.2700,1.8300
253699,'330824','开化县','2023-11-11 05:00:00.000000',0.3550,11.7540,96.0270,0.0000,45.3600,45.3600,NULL,1.1600
253700,'330825','龙游县','2023-11-11 05:00:00.000000',1.8450,11.7950,98.2490,0.0000,54.1830,54.1830,2.5200,3.6500
253701,'330881','江山市','2023-11-11 05:00:00.000000',2.0500,11.5210,95.8390,0.0000,33.9480,33.9480,2.7700,NULL
253702,'330800','衢州市','2023-11-11 06:00:00.000000',0.0000,11.9510,95.4820,0.0000,48.9370,48.9370,2.6100,3.7700
253703,'330802','柯城区','2023-11-11 06:00:00.000000',0.0000,11.9120,95.5340,0.0000,51.0190,NULL,2.4800,NULL
253704,'330803','衢江区','2023-11-11 06:00:00.000000',NULL,11.8170,95.1770,0.0000,42.4470,42.4470,2.9900,4.3200
253705,'330822','常山县','2023-11-11 06:00:00.000000',0.0000,NULL,95.2720,0.0000,66.2230,NULL,1.3600,1.9600
253706,'330824','开化县','2023-11-11 06:00:00.000000',0.0000,11.7510,95.3410,0.0000,NULL,NULL,0.6500,NULL
253707,'330825','龙游县','2023-11-11 06:00:00.000000',0.0000,11.8360,NULL,NULL,50.7660,50.7660,NULL,3.6900
253708,'330881','江山市','2023-11-11 06:00:00.000000',0.0000,11.6600,94.7270,0.0000,40.3220,40.3220,2.8500,4.1200
253709,'330800','衢州市','2023-11-11 07:00:00.000000',NULL,NULL,95.1550,15.7580,NULL,NULL,2.5000,3.6200
253710,'330802','柯城区','2023-11-11 07:00:00.000000',0.0000,NULL,95.2450,33.0380,53.7980,53.7980,2.4300,NULL
253711,'330803','衢江区','2023-11-11 07:00:00.000000',0.0000,11.9090,NULL,7.6250,57.5080,57.5080,2.7000,3.9000
253712,'330822','常山县','2023-11-11 07:00:00.000000',0.0000,NULL,NULL,NULL,68.2270,68.2270,NULL,NULL
253713,'330824','开化县','2023-11-11 07:00:00.000000',0.0000,11.8260,94.4840,10.9650,14.2500,14.2500,NULL,1.2500
253714,'330825','龙游县','2023-11-11 07:00:00.000000',0.0000,11.9310,97.6150,4.0000,56.7160,56.7160,2.6800,3.8700
253715,'330881','江山市','2023-11-11 07:00:00.000000',0.0000,11.6780,93.7740,3.7340,44.8520,NULL,2.5700,3.7200
253716,'330800','衢州市','2023-11-11 08:00:00.000000',0.0000,12.5120,93.7700,13.4660,NULL,57.7540,2.3900,3.4500
253717,'330802','柯城区','2023-11-11 08:00:00.000000',0.0000,12.5690,NULL,13.4500,58.1420,58.1420,NULL,3.3700
253718,'330803','衢江区','2023-11-11 08:00:00.000000',0.0000,12.0520,NULL,13.6000,53.2950,53.2950,2.4500,3.5400
253719,'330822','常山县','2023-11-11 08:00:00.000000',NULL,12.5980,91.2490,13.2000,63.4540,63.4540,1.9800,2.8600
253720,'330824','开化县','2023-11-11 08:00:00.000000',0.0000,12.0750,92.9200,18.3260,NULL,18.3310,0.6400,0.9300
253721,'330825','龙游县','2023-11-11 08:00:00.000000',0.0000,11.9610,96.9390,54.8990,50.1400,50.1400,NULL,3.1600
253722,'330881','江山市','2023-11-11 08:00:00.000000',NULL,11.8550,92.8580,127.9160,NULL,NULL,3.2400,4.6800
253723,'330800','衢州市','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253724,'330802','柯城区','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253725,'330803','衢江区','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253726,'330822','常山县','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253727,'330824','开化县','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253728,'330825','龙游县','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253729,'330881','江山市','2023-11-11 09:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
