"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","cloud_amount"
129275,'330825','龙游县','2023-11-09 20:00:00.000000','2023-11-10 07:00:00.000000',0.1900,15.6800,NULL,84.6800
129276,'330881','江山市','2023-11-09 20:00:00.000000','2023-11-10 07:00:00.000000',0.1100,16.7000,99.1800,84.4900
129277,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',0.0000,NULL,82.0000,100.0000
129278,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',NULL,16.5700,82.0000,NULL
129279,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',0.0000,16.6600,82.7300,100.0000
129280,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',0.0000,16.1600,90.3100,100.0000
129281,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',NULL,16.0800,88.2600,100.0000
129282,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',0.0000,NULL,87.0500,100.0000
129283,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 08:00:00.000000',0.0000,15.7100,91.6300,93.3300
129284,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',0.0000,15.5700,99.2200,82.8500
129285,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',0.0000,15.5700,99.2200,82.8500
129286,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',0.0000,NULL,99.5800,92.8000
129287,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',0.0000,NULL,98.6500,66.7600
129288,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',0.0000,14.8400,97.8400,60.1900
129289,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',NULL,15.5100,99.8000,91.7900
129290,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 09:00:00.000000',0.0000,15.4300,98.0300,NULL
129291,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',0.0000,15.5900,98.7700,95.4000
129292,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',0.0000,NULL,98.7700,95.4000
129293,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',NULL,NULL,99.3000,NULL
129294,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',0.0000,15.7500,98.8100,74.8400
129295,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',0.0000,14.7300,97.1500,NULL
129296,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',0.0000,15.6000,NULL,NULL
129297,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 10:00:00.000000',0.0000,NULL,NULL,NULL
129298,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',0.0000,NULL,61.3500,NULL
129299,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',NULL,16.3200,61.3500,100.0000
129300,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',0.0000,16.3100,NULL,100.0000
129301,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',0.0000,16.6900,NULL,100.0000
129302,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',0.0000,16.3800,NULL,100.0000
129303,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',NULL,NULL,65.4600,100.0000
129304,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 11:00:00.000000',0.0000,16.5700,64.6000,100.0000
129305,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.0000,15.3100,98.2300,NULL
129306,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.0000,15.3100,98.2300,97.3100
129307,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.0000,15.3500,99.1600,96.8800
129308,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.0000,15.8900,NULL,65.9500
129309,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.0000,14.7600,NULL,29.2300
129310,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.1400,15.1700,99.5700,98.8500
129311,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 12:00:00.000000',0.0000,15.3800,99.0800,NULL
129312,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',0.0000,14.7700,98.5500,96.9600
129313,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',0.0000,NULL,98.5500,96.9600
129314,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',NULL,14.7900,99.2300,97.0700
129315,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',0.0000,15.4400,NULL,73.3900
129316,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',0.0000,14.4600,96.5900,37.7200
129317,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',0.1100,14.5500,NULL,96.6500
129318,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 13:00:00.000000',NULL,14.9400,98.6600,96.4700
129319,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',NULL,15.4500,49.4900,100.0000
129320,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',0.0000,NULL,49.4900,NULL
129321,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',0.0000,15.5900,50.1400,100.0000
129322,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',0.0000,16.0400,49.4900,100.0000
129323,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',0.0000,15.8700,46.6300,100.0000
129324,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',0.0000,NULL,46.8100,100.0000
129325,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 14:00:00.000000',0.0000,14.7800,59.1700,NULL
129326,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',0.0000,NULL,98.5300,NULL
129327,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',NULL,13.3100,98.5300,96.2400
129328,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',NULL,13.5000,99.2200,96.5600
129329,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',0.0000,14.4400,98.4000,65.9900
129330,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',0.0000,13.3300,NULL,33.1100
129331,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',0.0000,13.5200,99.8500,98.3800
129332,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 15:00:00.000000',NULL,13.7900,98.5400,92.3900
129333,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',NULL,12.8900,98.1500,NULL
129334,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',0.0000,NULL,98.1500,97.3900
129335,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',0.0000,13.0800,99.0000,NULL
129336,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',0.0000,13.8800,98.3200,68.5300
129337,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',NULL,12.7600,NULL,33.9600
129338,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',0.0000,NULL,NULL,98.5300
129339,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 16:00:00.000000',0.0000,NULL,98.5900,94.0700
129340,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',0.0000,13.9800,50.1700,100.0000
129341,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',0.0000,13.9800,NULL,100.0000
129342,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',0.0000,14.3500,50.0400,100.0000
129343,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',0.0000,13.9900,NULL,100.0000
129344,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',NULL,13.9500,49.0600,NULL
129345,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',0.0000,NULL,47.1300,NULL
129346,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 17:00:00.000000',0.0000,13.4400,56.2600,100.0000
129347,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',0.0000,12.1600,NULL,95.6600
129348,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',NULL,12.1600,NULL,95.6600
129349,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',0.0000,12.3600,99.0400,96.9800
129350,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',0.1200,12.8800,NULL,59.9900
129351,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',NULL,11.9200,96.9400,NULL
129352,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',0.0000,12.3100,99.7300,99.4300
129353,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 18:00:00.000000',NULL,12.2500,98.0200,NULL
129354,'330800','衢州市','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',0.0000,NULL,97.5900,92.9500
129355,'330802','柯城区','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',0.0000,11.9000,97.5900,92.9500
129356,'330803','衢江区','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',NULL,12.1300,98.2900,96.1000
129357,'330822','常山县','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',0.2200,NULL,97.7600,44.8900
129358,'330824','开化县','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',NULL,11.6600,96.9800,NULL
129359,'330825','龙游县','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',0.0000,12.1100,98.9400,99.1800
129360,'330881','江山市','2023-11-10 08:00:00.000000','2023-11-10 19:00:00.000000',0.0000,12.0400,NULL,61.9900
129361,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',0.0000,13.2100,NULL,100.0000
129362,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',0.0000,13.2100,64.0100,NULL
129363,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',0.0000,13.5900,63.0600,NULL
129364,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',0.0000,12.6900,65.4100,NULL
129365,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',0.0000,12.9500,64.1600,NULL
129366,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',0.0000,13.7300,60.9100,100.0000
129367,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-10 20:00:00.000000',NULL,12.5100,71.4600,100.0000
129368,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,12.2000,98.2900,NULL
129369,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,12.2000,NULL,97.3700
129370,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,12.3700,99.0400,97.8700
129371,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,12.6300,NULL,59.9600
129372,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,11.6800,99.0100,70.5400
129373,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,12.4100,99.7700,99.9000
129374,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-10 21:00:00.000000',0.0000,12.0600,98.2600,63.7600
129375,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',NULL,NULL,98.3000,98.7900
129376,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',0.0000,NULL,NULL,98.7900
129377,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',0.0000,12.2800,NULL,98.7700
129378,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',0.0000,NULL,99.2100,78.8900
129379,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',0.0000,NULL,98.9200,77.4100
129380,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',0.0000,12.2200,99.4000,99.9900
129381,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-10 22:00:00.000000',NULL,12.1800,99.6000,88.6300
129382,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',0.0000,12.7100,59.8100,100.0000
129383,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',NULL,NULL,59.8100,100.0000
129384,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',0.0000,13.0800,59.3000,100.0000
129385,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',0.0000,NULL,64.8600,NULL
129386,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',0.0000,12.0200,69.7800,100.0000
129387,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',NULL,13.2100,57.4600,100.0000
129388,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-10 23:00:00.000000',NULL,NULL,73.9900,100.0000
129389,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',0.8700,11.7400,NULL,98.2700
129390,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',0.8700,11.7400,98.6200,NULL
129391,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',0.9400,NULL,99.4300,99.4200
129392,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',NULL,11.8500,98.5500,78.4200
129393,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',NULL,11.0400,97.4900,NULL
129394,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',NULL,11.8600,99.8400,NULL
129395,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 00:00:00.000000',0.5600,11.3000,98.2000,NULL
129396,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',NULL,NULL,98.6200,NULL
129397,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',1.2300,NULL,NULL,98.0000
129398,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',1.3200,11.5900,NULL,99.3300
129399,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',2.4500,NULL,NULL,80.0900
129400,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',NULL,10.8100,96.0200,44.3400
129401,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',1.0000,NULL,99.6200,99.8400
129402,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 01:00:00.000000',0.7000,11.3900,99.2700,96.1600
129403,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',NULL,11.8600,78.6100,100.0000
129404,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',NULL,NULL,NULL,100.0000
129405,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',NULL,12.1500,80.1200,100.0000
129406,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',NULL,NULL,81.1600,100.0000
129407,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',1.7400,NULL,80.9800,NULL
129408,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',1.3900,12.2500,80.8800,NULL
129409,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 02:00:00.000000',1.0000,11.0800,87.2900,100.0000
129410,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',2.1900,11.2700,NULL,68.5400
129411,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',2.1900,NULL,97.1400,68.5400
129412,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',2.0700,11.4500,98.6000,88.5300
129413,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',2.2200,11.5700,NULL,57.7400
129414,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',1.6700,10.6900,95.5000,NULL
129415,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',1.8000,NULL,99.3300,96.5000
129416,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 03:00:00.000000',NULL,11.2000,99.2400,NULL
129417,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',2.5300,11.1300,97.1200,43.7200
129418,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',2.5300,NULL,97.1200,NULL
129419,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',2.3100,11.3000,96.3200,NULL
129420,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',1.9900,NULL,97.8500,60.3600
129421,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',1.5400,10.7200,98.5900,73.5600
129422,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',2.1000,11.4900,96.7400,70.9700
129423,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 04:00:00.000000',1.5500,11.2400,NULL,NULL
129424,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',1.9100,11.4900,78.4500,NULL
129425,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',1.9100,NULL,NULL,100.0000
129426,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',1.8100,11.7600,80.8500,100.0000
129427,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',1.4500,11.1600,81.2200,NULL
129428,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',1.0000,NULL,78.7900,NULL
129429,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',1.7400,11.8200,83.2300,NULL
129430,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 05:00:00.000000',NULL,10.6700,90.4400,NULL
129431,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',NULL,NULL,99.5700,91.9100
129432,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',1.1400,11.2600,99.5700,91.9100
129433,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',1.1800,11.3600,99.7700,96.0200
129434,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',0.8600,11.4600,NULL,76.4800
129435,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',0.3400,10.7000,98.8600,81.7500
129436,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',1.2800,11.4300,NULL,97.3600
129437,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 06:00:00.000000',NULL,11.0900,97.2400,51.0700
129438,'330800','衢州市','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',NULL,NULL,97.8300,80.2000
129439,'330802','柯城区','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',0.4500,11.2000,97.8300,80.2000
129440,'330803','衢江区','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',NULL,11.3800,98.6300,93.4000
129441,'330822','常山县','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',0.3200,11.4200,97.3400,46.7700
129442,'330824','开化县','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',0.0000,10.7000,98.3800,57.9100
129443,'330825','龙游县','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',0.8300,11.4800,99.5600,99.0800
129444,'330881','江山市','2023-11-10 20:00:00.000000','2023-11-11 07:00:00.000000',NULL,11.0000,95.9400,41.0100
129445,'330800','衢州市','2023-11-11 08:00:00.000000','2023-11-11 08:00:00.000000',NULL,NULL,74.3600,99.9200
